danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,edm,latin,pop,r&b,rap,rock,predicted_value
0.646,0.81,2.0,-6.482,1.0,0.141,0.0959,2.68e-05,0.266,0.361,95.985,264680.0,0,1,0,0,0,0,0.0
0.784,0.757,8.0,-3.912,1.0,0.0384,0.495,1.18e-06,0.142,0.587,104.996,198286.0,0,1,0,0,0,0,1.0
0.742,0.536,8.0,-5.863,1.0,0.0341,0.115,0.0,0.275,0.623,84.015,310714.0,0,0,0,0,1,0,0.0
0.845,0.652,6.0,-7.504,0.0,0.216,0.00432,0.00723,0.489,0.65,111.904,262467.0,0,0,0,1,0,0,0.0
0.749,0.688,3.0,-6.446,1.0,0.0289,0.0504,0.0,0.0902,0.668,106.991,197240.0,0,0,1,0,0,0,1.0
0.743,0.766,0.0,-6.375,1.0,0.0265,0.0873,0.0,0.509,0.61,127.96,289133.0,0,0,1,0,0,0,1.0
0.633,0.956,3.0,-2.26,1.0,0.0358,0.108,0.0402,0.0853,0.596,123.971,213086.0,0,1,0,0,0,0,0.0
0.747,0.866,7.0,-4.409,1.0,0.0373,0.208,0.0627,0.0704,0.327,122.999,143415.0,0,0,1,0,0,0,0.0
0.735,0.798,0.0,-6.175,1.0,0.127,0.0579,0.0677,0.161,0.464,113.997,260400.0,0,0,0,1,0,0,0.0
0.418,0.547,1.0,-4.932,1.0,0.0295,0.211,0.0443,0.187,0.13,131.99,230720.0,0,0,0,1,0,0,1.0
0.519,0.763,1.0,-6.275,1.0,0.0353,0.017,0.0,0.12,0.105,114.971,221217.0,0,0,0,0,1,0,0.0
0.69,0.622,5.0,-5.025,0.0,0.0622,0.253,0.0,0.116,0.544,102.04,210091.0,0,0,1,0,0,0,1.0
0.46,0.686,1.0,-6.43,1.0,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,191294.0,0,0,0,1,0,0,1.0
0.546,0.421,0.0,-13.254,1.0,0.0289,0.541,0.233,0.216,0.0791,139.906,255222.0,0,0,1,0,0,0,0.0
0.448,0.328,7.0,-11.132,1.0,0.0351,0.803,9.34e-05,0.347,0.209,113.941,305081.0,0,0,0,1,0,0,0.0
0.813,0.638,11.0,-8.12,0.0,0.291,0.0492,3.68e-05,0.248,0.622,99.942,298387.0,0,0,0,0,1,0,0.0
0.523,0.491,7.0,-9.876,0.0,0.0491,0.123,0.0,0.331,0.408,80.156,234400.0,0,1,0,0,0,0,0.0
0.32,0.908,11.0,-7.645,0.0,0.0859,0.0161,4.16e-06,0.106,0.624,177.773,246720.0,0,0,0,0,0,1,0.0
0.792,0.895,1.0,-3.112,0.0,0.0589,0.165,0.0,0.0501,0.794,94.968,201526.0,0,1,0,0,0,0,0.0
0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,175173.0,0,0,0,0,0,1,0.0
0.595,0.525,11.0,-7.338,1.0,0.245,0.32,0.0,0.0419,0.756,136.061,226333.0,0,0,0,1,0,0,0.0
0.794,0.735,0.0,-4.204,1.0,0.054,0.108,0.00578,0.112,0.223,107.374,234373.0,0,0,0,1,0,0,0.0
0.537,0.749,8.0,-4.725,1.0,0.109,0.0119,0.0,0.154,0.299,100.088,178634.0,1,0,0,0,0,0,0.0
0.939,0.305,8.0,-10.952,0.0,0.354,0.35,0.000169,0.105,0.563,100.029,179889.0,0,0,0,1,0,0,0.0
0.569,0.974,5.0,-4.825,0.0,0.0435,0.00575,0.962,0.232,0.0683,130.039,144082.0,1,0,0,0,0,0,0.0
0.754,0.805,6.0,-4.249,1.0,0.0752,0.315,0.0,0.203,0.555,93.983,176133.0,0,1,0,0,0,0,0.0
0.8,0.52,1.0,-8.084,0.0,0.21,0.125,0.000138,0.481,0.673,95.613,202213.0,0,0,0,1,0,0,0.0
0.669,0.2,5.0,-16.88,0.0,0.197,0.934,0.901,0.138,0.506,166.25,177854.0,0,0,0,0,1,0,0.0
0.636,0.901,1.0,-7.094,0.0,0.118,0.119,0.0,0.391,0.836,162.994,165908.0,0,0,0,0,1,0,0.0
0.591,0.823,2.0,-6.296,0.0,0.0474,0.219,0.353,0.0918,0.664,124.942,264307.0,0,0,0,0,0,1,0.0
0.815,0.906,5.0,-3.194,0.0,0.0561,0.0116,2.06e-06,0.0691,0.783,125.974,196960.0,0,0,1,0,0,0,0.0
0.703,0.594,5.0,-6.146,0.0,0.0752,0.342,0.0,0.123,0.475,153.848,114893.0,0,0,0,1,0,0,1.0
0.618,0.849,1.0,-7.643,0.0,0.0432,0.418,0.0,0.107,0.705,119.152,211427.0,0,0,0,1,0,0,0.0
0.748,0.679,10.0,-7.219,1.0,0.0384,0.492,8.47e-06,0.142,0.255,129.952,273483.0,0,0,0,0,1,0,1.0
0.895,0.106,10.0,-8.614,0.0,0.0789,0.807,3.52e-05,0.0905,0.384,119.051,172941.0,1,0,0,0,0,0,0.0
0.826,0.638,1.0,-6.371,0.0,0.258,0.00564,0.0,0.414,0.699,167.848,288853.0,0,0,0,0,1,0,0.0
0.465,0.735,6.0,-3.715,1.0,0.117,0.0711,0.0,0.0975,0.409,173.935,196040.0,0,0,0,1,0,0,1.0
0.669,0.537,10.0,-10.599,0.0,0.0628,0.253,0.805,0.158,0.725,155.99,126280.0,0,0,0,0,1,0,0.0
0.806,0.787,2.0,-4.258,1.0,0.105,0.00962,4.69e-05,0.143,0.392,128.067,187500.0,0,0,1,0,0,0,1.0
0.774,0.545,10.0,-9.58,1.0,0.145,0.707,0.0148,0.147,0.124,92.037,263871.0,0,1,0,0,0,0,0.0
0.68,0.798,3.0,-4.978,1.0,0.116,0.0929,0.0,0.0746,0.594,116.989,186800.0,0,0,1,0,0,0,1.0
0.512,0.623,9.0,-6.553,0.0,0.0808,0.0187,0.0,0.13,0.219,112.15,183589.0,0,0,0,0,1,0,1.0
0.451,0.951,1.0,-3.754,1.0,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933.0,0,0,0,0,0,1,1.0
0.836,0.47,9.0,-11.828,0.0,0.211,0.527,0.000131,0.0963,0.317,110.014,170400.0,0,0,1,0,0,0,0.0
0.665,0.715,4.0,-4.887,1.0,0.0518,0.09,0.0,0.14,0.379,98.967,210907.0,0,0,1,0,0,0,1.0
0.617,0.887,6.0,-3.507,1.0,0.0554,0.151,0.0,0.18,0.597,140.019,182788.0,1,0,0,0,0,0,0.0
0.79,0.762,6.0,-5.704,0.0,0.243,0.0418,0.0,0.087,0.96,75.549,274910.0,0,0,0,0,1,0,0.0
0.734,0.632,8.0,-5.789,1.0,0.0317,0.14,0.0,0.0619,0.562,102.052,166500.0,0,1,0,0,0,0,1.0
0.643,0.648,1.0,-13.072,1.0,0.039,0.00148,0.000193,0.119,0.661,120.207,243733.0,0,1,0,0,0,0,0.0
0.717,0.752,0.0,-6.933,1.0,0.065,0.251,0.000468,0.0802,0.14,123.97,281267.0,1,0,0,0,0,0,1.0
0.436,0.93,4.0,-6.572,0.0,0.0597,0.0525,0.0,0.227,0.445,131.446,325907.0,0,0,0,0,0,1,0.0
0.502,0.418,9.0,-9.565,0.0,0.0344,0.744,0.000287,0.0737,0.283,80.083,244907.0,0,0,0,1,0,0,0.0
0.746,0.778,0.0,-6.17,1.0,0.0269,0.0486,0.0,0.0907,0.61,127.96,245667.0,0,1,0,0,0,0,1.0
0.785,0.616,11.0,-6.73,0.0,0.176,0.0357,0.0,0.11,0.665,95.577,240907.0,0,1,0,0,0,0,0.0
0.55,0.763,7.0,-6.338,1.0,0.0437,0.000486,0.0438,0.56,0.373,173.889,237187.0,0,0,1,0,0,0,0.0
0.769,0.534,8.0,-6.096,0.0,0.0468,0.522,0.0,0.057,0.895,81.729,304360.0,0,0,0,1,0,0,0.0
0.631,0.661,3.0,-8.39,0.0,0.0534,0.666,0.801,0.11,0.0393,170.012,175059.0,1,0,0,0,0,0,0.0
0.818,0.576,0.0,-7.588,0.0,0.162,0.29,0.0,0.105,0.285,96.189,150187.0,0,0,0,0,1,0,0.0
0.594,0.26,5.0,-9.062,1.0,0.0601,0.779,0.0,0.0924,0.303,84.648,144387.0,0,0,1,0,0,0,1.0
0.815,0.438,0.0,-14.522,0.0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773.0,0,0,0,0,0,1,0.0
0.564,0.533,8.0,-7.265,1.0,0.18,0.264,0.0,0.107,0.254,129.369,136373.0,0,0,0,0,1,0,1.0
0.78,0.759,1.0,-3.292,1.0,0.225,0.462,0.000868,0.143,0.579,91.952,201040.0,0,0,1,0,0,0,1.0
0.645,0.832,2.0,-5.595,1.0,0.0294,0.00106,0.00264,0.199,0.375,112.028,188371.0,1,0,0,0,0,0,0.0
0.584,0.936,1.0,-4.456,0.0,0.283,0.00713,0.0372,0.407,0.363,127.988,337500.0,1,0,0,0,0,0,0.0
0.771,0.29,10.0,-13.413,0.0,0.0341,0.323,0.0316,0.0645,0.192,118.003,303586.0,0,0,1,0,0,0,0.0
0.811,0.665,1.0,-7.009,1.0,0.221,0.036,5.26e-06,0.185,0.347,109.925,218240.0,0,0,0,1,0,0,0.0
0.702,0.841,2.0,-9.837,1.0,0.045,0.256,0.235,0.0584,0.271,134.919,513000.0,0,0,0,0,0,1,0.0
0.868,0.662,0.0,-6.144,0.0,0.153,0.598,0.0,0.112,0.796,132.026,232640.0,0,0,0,0,1,0,0.0
0.847,0.736,1.0,-4.542,1.0,0.266,0.0532,0.000142,0.0302,0.876,160.012,171000.0,0,1,0,0,0,0,1.0
0.625,0.729,11.0,-4.775,0.0,0.13,0.00154,0.313,0.0896,0.192,130.059,283125.0,1,0,0,0,0,0,0.0
0.553,0.757,3.0,-6.935,0.0,0.0542,0.00209,0.0264,0.279,0.106,150.041,190542.0,0,0,0,0,1,0,0.0
0.532,0.616,10.0,-7.074,0.0,0.0328,0.186,0.0,0.0928,0.292,101.883,223147.0,0,1,0,0,0,0,0.0
0.264,0.78,0.0,-2.741,1.0,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467.0,0,0,0,0,1,0,0.0
0.372,0.653,8.0,-5.588,0.0,0.0625,0.0364,0.0102,0.0636,0.0395,84.15,188421.0,0,0,0,0,1,0,0.0
0.671,0.678,10.0,-6.171,0.0,0.362,0.128,0.0,0.298,0.718,91.456,174253.0,0,0,0,1,0,0,0.0
0.625,0.633,2.0,-7.211,1.0,0.0336,0.00885,3.66e-06,0.118,0.613,162.063,242426.0,0,0,1,0,0,0,1.0
0.706,0.674,9.0,-6.977,1.0,0.0337,0.11,0.000626,0.0784,0.545,113.956,207307.0,0,0,1,0,0,0,0.0
0.665,0.446,1.0,-14.845,1.0,0.172,0.069,1.88e-05,0.323,0.117,115.282,156048.0,0,0,0,0,1,0,0.0
0.657,0.523,11.0,-12.62,0.0,0.272,0.0316,1.53e-06,0.0461,0.512,155.847,288893.0,0,0,0,0,1,0,0.0
0.853,0.769,1.0,-5.95,1.0,0.217,0.0502,0.0,0.304,0.694,136.045,211787.0,0,0,0,0,1,0,0.0
0.833,0.539,11.0,-7.399,0.0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520.0,0,0,1,0,0,0,1.0
0.686,0.693,0.0,-6.245,0.0,0.131,0.329,0.0,0.136,0.699,124.206,197876.0,0,0,1,0,0,0,0.0
0.743,0.774,0.0,-5.916,1.0,0.0941,0.256,5.03e-05,0.155,0.833,106.564,167613.0,0,1,0,0,0,0,0.0
0.538,0.679,2.0,-4.339,1.0,0.033,0.65,0.00273,0.124,0.369,117.006,236333.0,0,0,0,1,0,0,1.0
0.578,0.631,4.0,-11.93,0.0,0.0415,0.0156,0.488,0.0578,0.484,163.883,213240.0,0,0,1,0,0,0,0.0
0.79,0.946,7.0,-3.527,1.0,0.171,0.00141,0.269,0.173,0.276,128.049,138750.0,1,0,0,0,0,0,0.0
0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,209831.0,0,0,1,0,0,0,0.0
0.833,0.655,11.0,-6.528,0.0,0.306,0.121,0.0,0.328,0.61,93.521,161776.0,0,0,0,1,0,0,0.0
0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,0,0,0,1,0,0,0.0
0.675,0.827,8.0,-4.793,0.0,0.038,0.0559,2.46e-06,0.126,0.446,125.988,176594.0,0,1,0,0,0,0,0.0
0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,242200.0,0,0,0,1,0,0,0.0
0.667,0.521,9.0,-13.212,0.0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,307573.0,0,0,0,1,0,0,0.0
0.503,0.835,11.0,-4.678,0.0,0.0407,0.282,0.408,0.125,0.707,143.333,295760.0,0,0,1,0,0,0,0.0
0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667.0,0,0,1,0,0,0,1.0
0.873,0.924,10.0,-2.316,1.0,0.0675,0.00515,0.369,0.0997,0.537,125.989,141429.0,1,0,0,0,0,0,1.0
0.771,0.322,6.0,-12.924,1.0,0.258,0.947,0.962,0.293,0.751,79.997,99000.0,0,1,0,0,0,0,0.0
0.612,0.967,0.0,-3.573,1.0,0.0831,0.00419,0.925,0.111,0.153,126.981,229144.0,1,0,0,0,0,0,0.0
0.443,0.617,11.0,-5.691,0.0,0.0397,0.56,0.0,0.298,0.664,90.023,239113.0,0,1,0,0,0,0,0.0
0.591,0.864,4.0,-2.04,1.0,0.155,0.0386,0.0,0.139,0.302,128.073,206250.0,1,0,0,0,0,0,0.0
0.768,0.982,2.0,-1.865,1.0,0.154,0.0321,0.529,0.192,0.361,125.009,168960.0,1,0,0,0,0,0,0.0
0.537,0.347,4.0,-10.245,1.0,0.0303,0.444,0.00343,0.111,0.0968,110.011,275013.0,0,0,1,0,0,0,0.0
0.798,0.6,3.0,-5.415,0.0,0.116,0.663,2.71e-06,0.122,0.919,85.977,271549.0,0,1,0,0,0,0,0.0
0.525,0.856,11.0,-5.428,0.0,0.0576,0.00543,0.000102,0.217,0.2,129.979,314787.0,1,0,0,0,0,0,0.0
0.717,0.567,8.0,-6.191,0.0,0.0608,0.732,0.0,0.103,0.809,140.018,178422.0,0,0,0,0,1,0,0.0
0.413,0.296,8.0,-13.904,0.0,0.0277,0.531,0.801,0.183,0.144,79.273,424000.0,0,0,1,0,0,0,0.0
0.701,0.877,11.0,-6.679,0.0,0.106,0.0822,3.79e-06,0.0413,0.682,104.848,311680.0,0,0,0,1,0,0,0.0
0.825,0.869,1.0,-5.335,1.0,0.334,0.0227,0.103,0.279,0.699,132.055,226672.0,1,0,0,0,0,0,0.0
0.314,0.797,0.0,-9.026,1.0,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,351627.0,0,0,0,0,0,1,0.0
0.773,0.754,8.0,-7.119,1.0,0.075,0.000681,0.134,0.0613,0.701,125.033,113763.0,1,0,0,0,0,0,0.0
0.525,0.841,7.0,-6.053,1.0,0.0419,0.00428,0.0,0.146,0.495,119.864,201528.0,0,0,1,0,0,0,0.0
0.724,0.791,7.0,-5.411,1.0,0.169,0.0441,6.55e-06,0.239,0.856,176.011,256418.0,0,1,0,0,0,0,0.0
0.736,0.446,11.0,-9.437,1.0,0.0571,0.886,0.0137,0.075,0.231,106.046,204526.0,0,0,1,0,0,0,0.0
0.611,0.777,4.0,-6.318,1.0,0.0281,0.00311,0.063,0.0834,0.544,150.024,211280.0,0,0,1,0,0,0,0.0
0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,215107.0,0,0,0,1,0,0,1.0
0.634,0.756,1.0,-4.81,0.0,0.0332,0.00251,0.000441,0.0427,0.661,119.948,258533.0,0,0,0,0,0,1,0.0
0.732,0.75,11.0,-6.366,0.0,0.231,0.00264,0.0,0.109,0.401,155.096,182707.0,0,0,0,0,1,0,0.0
0.531,0.696,7.0,-12.497,1.0,0.0386,0.312,0.0228,0.293,0.628,141.373,291573.0,0,0,0,0,0,1,0.0
0.855,0.691,2.0,-6.51,1.0,0.0514,0.144,0.0,0.36,0.647,121.472,202733.0,0,0,0,0,0,1,0.0
0.586,0.668,11.0,-8.245,0.0,0.0595,0.00247,5.86e-05,0.11,0.564,188.292,271280.0,0,0,0,1,0,0,0.0
0.636,0.891,6.0,-5.946,1.0,0.0589,0.107,0.0337,0.215,0.595,124.005,209027.0,0,1,0,0,0,0,0.0
0.525,0.216,6.0,-13.551,1.0,0.0301,0.837,0.0,0.107,0.328,106.761,185413.0,0,0,0,0,0,1,0.0
0.585,0.997,11.0,-3.805,0.0,0.104,0.00192,0.897,0.035,0.182,128.011,335275.0,0,1,0,0,0,0,0.0
0.65,0.493,3.0,-8.786,0.0,0.0633,0.622,0.00111,0.119,0.489,163.977,239053.0,0,0,1,0,0,0,0.0
0.819,0.679,2.0,-3.399,1.0,0.25,0.119,9.97e-06,0.364,0.501,82.95,219653.0,0,0,0,0,1,0,0.0
0.857,0.772,10.0,-4.736,0.0,0.194,0.187,0.00181,0.0851,0.589,94.028,164765.0,0,1,0,0,0,0,0.0
0.553,0.0747,4.0,-13.781,0.0,0.0499,0.943,0.0,0.0822,0.254,141.341,266747.0,0,1,0,0,0,0,0.0
0.822,0.776,11.0,-5.524,0.0,0.108,0.104,0.0,0.443,0.705,96.01,206947.0,0,1,0,0,0,0,1.0
0.526,0.62,8.0,-7.244,0.0,0.281,0.067,0.000241,0.139,0.187,112.027,205766.0,0,0,0,0,1,0,0.0
0.725,0.685,0.0,-5.292,1.0,0.0938,0.00423,0.0,0.0552,0.612,109.952,220088.0,0,0,1,0,0,0,1.0
0.846,0.905,6.0,-3.686,0.0,0.0588,0.139,1.01e-05,0.228,0.843,95.018,175533.0,0,1,0,0,0,0,0.0
0.864,0.869,1.0,-3.602,1.0,0.129,0.255,0.000134,0.0469,0.93,100.011,220200.0,0,0,0,1,0,0,0.0
0.904,0.75,4.0,-2.745,0.0,0.199,0.107,0.0,0.0437,0.488,97.001,299381.0,0,1,0,0,0,0,0.0
0.76,0.731,5.0,-4.864,0.0,0.134,0.0159,0.0506,0.151,0.49,123.063,179279.0,0,0,1,0,0,0,0.0
0.518,0.81,8.0,-6.445,1.0,0.029,0.016,0.0013,0.115,0.179,99.968,325547.0,0,0,0,1,0,0,0.0
0.524,0.883,0.0,-3.257,1.0,0.035,0.0564,0.000165,0.186,0.815,122.524,250627.0,0,0,0,0,0,1,0.0
0.785,0.917,2.0,-4.646,1.0,0.236,0.283,0.0,0.118,0.875,102.0,217267.0,0,1,0,0,0,0,0.0
0.733,0.633,2.0,-6.218,1.0,0.159,0.371,7.14e-05,0.107,0.73,99.988,195136.0,0,1,0,0,0,0,0.0
0.524,0.908,6.0,-4.254,0.0,0.0675,0.00258,0.0,0.172,0.15,127.995,251450.0,1,0,0,0,0,0,0.0
0.745,0.642,7.0,-6.257,0.0,0.287,0.0204,0.0,0.0658,0.226,179.974,131248.0,0,0,0,0,1,0,0.0
0.781,0.909,11.0,-8.987,1.0,0.113,0.296,0.492,0.139,0.913,129.912,321560.0,0,0,1,0,0,0,0.0
0.619,0.703,10.0,-9.414,0.0,0.0525,0.00388,0.205,0.163,0.709,115.043,457133.0,0,0,0,0,0,1,0.0
0.631,0.849,9.0,-10.295,0.0,0.0352,0.0179,0.00362,0.158,0.577,128.1,243933.0,0,1,0,0,0,0,0.0
0.665,0.709,1.0,-4.117,0.0,0.0407,0.174,0.0,0.142,0.357,76.058,112105.0,0,0,0,1,0,0,0.0
0.742,0.858,10.0,-4.946,1.0,0.0483,0.0826,0.0,0.364,0.64,95.049,194742.0,0,1,0,0,0,0,1.0
0.66,0.852,7.0,-3.573,1.0,0.0378,0.016,0.0,0.203,0.594,103.988,151278.0,0,1,0,0,0,0,0.0
0.79,0.929,6.0,-9.123,1.0,0.0671,0.000405,0.648,0.0693,0.894,135.951,241040.0,0,0,1,0,0,0,0.0
0.57,0.878,9.0,-6.131,0.0,0.0955,0.146,7.78e-06,0.227,0.158,125.98,217635.0,0,1,0,0,0,0,0.0
0.87,0.542,2.0,-6.959,1.0,0.0397,0.248,7.74e-05,0.112,0.323,105.03,176018.0,0,0,0,0,1,0,0.0
0.623,0.838,1.0,-5.177,0.0,0.0445,0.0543,0.0103,0.679,0.11,127.984,227405.0,1,0,0,0,0,0,0.0
0.626,0.893,1.0,-6.868,1.0,0.0437,0.000314,0.5,0.319,0.314,128.02,127500.0,1,0,0,0,0,0,0.0
0.745,0.933,5.0,-2.923,0.0,0.0841,0.105,0.27,0.367,0.565,127.931,184000.0,1,0,0,0,0,0,0.0
0.653,0.519,2.0,-10.164,1.0,0.0497,0.406,0.0209,0.101,0.822,98.883,153693.0,0,0,0,0,0,1,0.0
0.708,0.602,2.0,-9.351,1.0,0.0418,0.329,0.00237,0.128,0.721,143.813,296105.0,0,0,0,1,0,0,0.0
0.591,0.705,9.0,-6.519,0.0,0.079,0.381,0.000116,0.131,0.27,121.799,215316.0,0,1,0,0,0,0,0.0
0.699,0.907,9.0,-2.803,1.0,0.261,0.0285,1.55e-05,0.324,0.703,93.109,281133.0,0,0,0,0,1,0,0.0
0.574,0.944,8.0,-1.026,1.0,0.0499,0.0232,8.1e-05,0.274,0.264,129.908,214615.0,1,0,0,0,0,0,0.0
0.449,0.587,9.0,-11.04,0.0,0.308,0.454,0.0,0.242,0.375,136.577,257143.0,0,0,0,1,0,0,0.0
0.505,0.516,4.0,-6.807,0.0,0.183,0.209,4.52e-05,0.298,0.64,91.918,188205.0,0,1,0,0,0,0,0.0
0.728,0.83,11.0,-4.0,1.0,0.36,0.234,0.0,0.0962,0.633,175.984,223187.0,0,1,0,0,0,0,1.0
0.599,0.794,1.0,-7.509,1.0,0.439,0.0685,0.0,0.245,0.931,192.484,161489.0,0,0,0,1,0,0,0.0
0.681,0.788,1.0,-4.323,1.0,0.0785,0.0482,0.0,0.0753,0.839,170.019,220117.0,0,1,0,0,0,0,1.0
0.604,0.823,5.0,-12.088,0.0,0.034,0.00119,0.351,0.988,0.54,130.518,321773.0,0,0,1,0,0,0,0.0
0.808,0.745,4.0,-11.242,0.0,0.101,0.00674,0.017,0.0684,0.655,96.744,298907.0,0,0,0,1,0,0,0.0
0.738,0.625,3.0,-8.764,0.0,0.86,0.00215,0.0,0.065,0.721,172.04,260960.0,0,0,0,0,1,0,0.0
0.569,0.589,8.0,-7.395,1.0,0.0306,0.166,6.91e-06,0.132,0.409,130.865,286693.0,0,0,0,1,0,0,0.0
0.928,0.771,3.0,-5.935,0.0,0.251,0.102,1.07e-05,0.338,0.679,93.987,231160.0,0,0,0,0,1,0,0.0
0.567,0.925,1.0,-2.775,0.0,0.0906,0.00239,0.0054,0.348,0.704,118.006,182840.0,0,0,1,0,0,0,0.0
0.617,0.435,6.0,-9.497,0.0,0.0617,0.49,0.00024,0.102,0.486,94.041,293747.0,0,1,0,0,0,0,0.0
0.732,0.39,1.0,-10.363,1.0,0.389,0.214,0.0,0.0816,0.339,172.039,256667.0,0,0,0,1,0,0,0.0
0.678,0.953,5.0,-4.964,0.0,0.102,0.000372,0.91,0.37,0.066,127.981,174375.0,1,0,0,0,0,0,0.0
0.837,0.604,4.0,-6.822,0.0,0.0865,0.0109,8.21e-06,0.123,0.505,83.714,256960.0,0,0,0,0,1,0,0.0
0.513,0.396,7.0,-13.061,1.0,0.0299,0.251,0.177,0.11,0.229,140.208,149880.0,0,0,0,0,0,1,1.0
0.73,0.791,1.0,-4.773,0.0,0.0808,0.693,3.05e-06,0.0745,0.79,94.963,197053.0,1,0,0,0,0,0,0.0
0.739,0.536,6.0,-3.399,0.0,0.0299,0.49,0.0,0.121,0.0382,114.985,237913.0,0,0,0,0,1,0,0.0
0.708,0.504,7.0,-8.108,1.0,0.302,0.0427,0.0,0.18,0.413,106.998,232331.0,0,0,0,1,0,0,0.0
0.658,0.845,5.0,-4.274,0.0,0.0518,0.0201,4.61e-06,0.0961,0.313,112.027,227143.0,1,0,0,0,0,0,0.0
0.687,0.677,2.0,-4.172,1.0,0.0508,0.000658,0.000146,0.0564,0.546,75.052,199773.0,0,0,0,0,0,1,0.0
0.62,0.881,1.0,-5.851,0.0,0.0372,0.0585,0.714,0.311,0.415,126.035,199904.0,1,0,0,0,0,0,0.0
0.662,0.941,1.0,-1.641,1.0,0.0626,0.000375,0.029,0.292,0.579,149.982,167200.0,1,0,0,0,0,0,0.0
0.714,0.761,1.0,-7.197,0.0,0.0798,0.0687,1.59e-06,0.197,0.388,99.955,176609.0,0,1,0,0,0,0,0.0
0.68,0.685,6.0,-5.457,0.0,0.0482,0.546,0.0,0.134,0.609,130.059,180923.0,0,0,0,1,0,0,1.0
0.681,0.904,6.0,-3.812,0.0,0.156,0.0577,1.7e-06,0.469,0.595,149.883,214957.0,1,0,0,0,0,0,0.0
0.724,0.516,6.0,-8.646,1.0,0.177,0.185,0.000627,0.313,0.277,139.927,160571.0,0,0,0,0,1,0,0.0
0.536,0.936,2.0,-4.306,1.0,0.047,0.00547,0.000155,0.0825,0.624,127.938,189375.0,1,0,0,0,0,0,0.0
0.66,0.7,9.0,-7.832,1.0,0.0304,0.0612,0.0687,0.116,0.221,102.514,280205.0,0,0,1,0,0,0,0.0
0.712,0.829,0.0,-5.499,1.0,0.0398,0.193,0.0391,0.358,0.794,100.069,184101.0,0,1,0,0,0,0,0.0
0.617,0.704,7.0,-6.686,1.0,0.0414,0.195,0.000304,0.0661,0.384,120.046,189133.0,0,0,1,0,0,0,0.0
0.617,0.876,7.0,-5.806,1.0,0.0268,0.0241,2.72e-06,0.224,0.735,104.228,216240.0,0,0,0,0,0,1,1.0
0.521,0.548,1.0,-7.425,0.0,0.072,0.273,0.0,0.0438,0.756,172.544,284760.0,0,0,0,1,0,0,0.0
0.401,0.888,0.0,-3.793,1.0,0.0401,0.000367,0.0,0.12,0.365,146.781,224880.0,0,0,0,0,0,1,1.0
0.904,0.56,8.0,-6.808,0.0,0.0746,0.158,0.0072,0.106,0.266,133.026,205019.0,0,0,0,0,1,0,1.0
0.403,0.84,0.0,-1.832,0.0,0.038,0.00311,0.0,0.256,0.389,159.921,230918.0,1,0,0,0,0,0,0.0
0.457,0.941,6.0,-5.174,1.0,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,201680.0,0,0,0,0,1,0,0.0
0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,217707.0,0,0,1,0,0,0,1.0
0.742,0.422,9.0,-6.797,1.0,0.0309,0.559,4.14e-05,0.0402,0.592,134.624,219427.0,0,0,0,1,0,0,0.0
0.857,0.488,6.0,-11.457,1.0,0.407,0.428,2.82e-06,0.284,0.621,92.102,366307.0,0,0,0,0,1,0,0.0
0.714,0.937,6.0,-2.947,1.0,0.0399,0.206,0.0,0.0731,0.964,124.13,194147.0,0,0,0,0,1,0,0.0
0.794,0.65,7.0,-7.148,1.0,0.399,0.0569,0.0,0.0951,0.772,80.011,218067.0,0,0,0,0,1,0,0.0
0.72,0.828,9.0,-5.615,1.0,0.028,0.225,0.000172,0.0602,0.44,120.141,317760.0,0,0,1,0,0,0,0.0
0.938,0.567,1.0,-9.18,1.0,0.278,0.47,0.0,0.0951,0.702,140.098,168004.0,0,0,0,0,1,0,1.0
0.815,0.438,0.0,-14.522,0.0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773.0,0,0,0,0,0,1,0.0
0.491,0.648,2.0,-6.389,1.0,0.0751,0.139,0.139,0.163,0.593,169.406,191907.0,0,0,0,0,0,1,0.0
0.683,0.566,9.0,-7.664,0.0,0.261,0.321,0.0,0.112,0.339,140.105,214562.0,0,0,0,0,1,0,0.0
0.609,0.858,9.0,-5.862,0.0,0.0594,0.599,0.000229,0.232,0.351,124.986,314259.0,0,0,1,0,0,0,0.0
